iso3,year,TXx,TNx,SU,TR,WSDI,TN90p
COG,2008,38.29025186192569,26.882731979601925,362.4094613678425,299.577773553632,,
COG,2009,37.10386206162554,26.562205983676996,361.82041574424494,310.6876590935699,,
COG,2010,38.300245670204205,27.484316753926773,364.17611249239604,316.3713115591356,,
COL,2000,32.36205870539143,21.800124418865895,278.50373244737426,205.11031223641012,17.52336095269876,6.84886674808851
COL,2001,32.94138438061521,22.22912645028633,267.81858587269517,220.3275308815344,26.624742435656707,11.524275389284718
COL,2002,33.458674218163615,22.903659887055905,275.3268527846089,231.84994599486802,7.523536544300474,27.08571648133606
COL,2003,35.356926723841276,22.498205458247323,326.4902683767002,214.96597443728587,16.051374908182858,22.86618259412429
COL,2004,34.897495126714475,22.599111473586948,308.20256664147706,205.81830023446543,13.673982932109082,18.053033471552556
COL,2005,35.45084545252622,22.29703203494262,324.63893817380495,194.9208112279033,53.27994765767362,17.952018998854605
COL,2006,34.59403809257217,22.068487572624843,313.79675281514284,203.74004881186627,45.035939004262715,19.465760521842377
COL,2007,33.744657983478945,22.470362656460207,275.802548361663,204.4742355420282,41.224284261377946,17.94132008837031
COL,2008,33.068640521948616,22.182742179450663,289.5943061587784,221.53225887462244,32.13842078761101,13.680187287048412
COL,2009,33.56624845770419,22.185945244145216,279.38340243653613,201.4442214603939,13.154911319584434,28.314600653197683
COL,2010,36.0280229457953,23.39127318221416,321.8744767584596,220.3163373827186,47.725114790216786,26.413320529072497
COL,2011,32.316109839046455,21.29003989350876,267.5772977145813,212.40665283178498,11.560088815660523,19.74060672674953
COL,2012,37.16614690350545,24.68980809461817,361.2071867092201,274.70705513190563,58.30592569361646,17.095107912677054
COL,2013,36.734036420735784,24.94579089534577,353.4289489922612,287.03850683441476,24.957567486738245,32.36082510420411
COL,2014,38.03416773937327,25.40387693396225,358.8292903329431,326.2731028661752,41.429995341745574,31.034324045324684
COL,2015,38.77323165510641,26.005447928077057,358.53867972490593,327.14380086334404,118.82780223226885,48.80428666689143
COL,2016,37.88610822045183,25.493313067011695,358.31637834867377,307.0341685915918,73.21507897840277,19.77883912431806
COL,2017,36.89695655671833,24.97416590596737,356.83003002786455,294.069389437,,36.24295926357438
COL,2018,37.81470574114733,27.030735093891384,356.8256478858006,292.670007377871,,
CRI,2000,33.63446968066123,22.47470228651106,316.4250321261935,144.88804486176633,,8.547041080578644
CRI,2001,35.74357928211607,23.003925737107636,323.6194290433937,145.17575042665334,,11.23814452309029
CRI,2002,34.016225832276774,23.085012028500635,322.31850088547134,156.00169470269188,,15.531553358326452
CRI,2003,34.98908615112305,23.357353112873184,326.62138399895787,148.27478186313522,,14.972605911276245
CRI,2004,35.93830108642578,23.120858280217355,324.59064865200753,142.45280354562638,,13.726034618597868
CRI,2005,34.5229606628418,23.08883376370841,336.7089402514535,139.69019145005663,,14.267211391003528
CRI,2006,33.44115900369547,22.44433775653984,325.95739527867386,138.59235403541203,,15.95149389130608
CRI,2007,34.34512362751157,22.581607049139777,313.4918865883566,137.04758265485006,,15.24831294758679
CRI,2008,33.43433221323229,22.322102115547402,316.08270722181254,132.88949862288214,,12.89293972462782
CRI,2009,33.12715699427617,22.56904893756171,318.13898040747966,134.68925998436217,,16.063453304163012
CRI,2010,35.735965728759766,23.009508657934024,303.98016703860384,120.93086617175868,,18.47037925072708
CRI,2011,34.217098236083984,22.35561071427333,295.4611108436214,123.80581564759773,,14.44476232021808
CRI,2012,36.776832580566406,22.555722372236733,294.31911868222625,120.10066273894893,,13.51757654925248
CRI,2013,34.963783264160156,22.90742758789572,310.043626763744,124.6646441560106,,18.069819244139886
CRI,2014,35.590614318847656,23.21792239234724,311.6642086462156,130.8896258170042,,17.44381975931745
CRI,2015,37.498687744140625,23.73184059043463,318.6727434127674,163.60265699185456,,27.631038723029654
CRI,2016,38.940574645996094,24.089480946526738,333.1434455313792,149.37579319689894,,22.13243682689441
CRI,2017,,25.005631552394565,353.67176957413807,171.73199173099087,,20.251379007873602
CRI,2018,,14.814925193786621,,41.92607347760089,,30.559974670410156
CUB,2000,36.82704162597656,25.163981163312005,320.6699422311386,129.74695190010075,14.569751739501953,8.770364230982471
CUB,2001,37.868743896484375,25.006520975498066,312.84972068083005,131.54850548369703,23.595815658569336,11.136562486642804
CUB,2002,37.49913024902344,24.96480949701752,309.1990622575547,140.35888479876297,15.115144729614258,14.05563811714336
CUB,2003,36.07343673706055,24.91845394830558,307.571763640043,137.05627115625919,23.33782196044922,12.28261487301351
CUB,2004,36.33063507080078,25.097780352532684,315.39748760065567,131.2849299229084,20.71136474609375,12.801104478582076
CUB,2005,35.76142120361328,25.441005835447466,305.2409111088932,133.9045822529598,19.951982498168945,15.150473355103665
CUB,2006,36.36867141723633,24.913962483123747,312.41517940249616,134.08738919715293,23.005474090576172,14.297236979798353
CUB,2007,37.091670989990234,25.362921287492203,321.95684345174607,133.9111024686294,17.75733757019043,14.973053191934811
CUB,2008,36.52729034423828,24.869193765799153,313.3141511396083,122.04325129267828,11.172619819641113,11.61630725356589
CUB,2009,36.70050811767578,25.191652321965606,310.44634037346617,130.00022384140144,22.642160415649414,13.478647494288182
CUB,2010,37.36852264404297,25.852095232179206,292.60546185321203,125.24036778900316,20.626888275146484,16.859051442039497
CUB,2011,36.83676147460938,25.192382807825645,302.96913835743146,113.99247119521716,18.706701278686523,13.531838224991132
CUB,2012,36.10224151611328,24.655717212030957,312.47307845872535,118.17026250428191,10.240911483764647,14.238872687739171
CUB,2013,35.52254867553711,24.556075333010046,309.7956943791823,125.5644550478447,18.44400978088379,16.9756759820522
CUB,2014,36.34312438964844,24.788939324364,295.72777044218765,126.52858541299285,17.739347457885742,14.231439452456996
CUB,2015,36.07392501831055,25.051727522082167,305.2981180194099,143.78107812974676,26.93660545349121,24.794041441440946
CUB,2016,36.47340774536133,25.576228502965282,292.3995125896748,141.80062078144212,25.04094886779785,20.226169318127845
CUB,2017,,25.5400580458795,305.0986201409178,136.90303876003532,19.750347137451172,19.926349697235153
CUB,2018,35.174930572509766,24.92567708771918,255.77822948089795,100.3855716186175,10.05864143371582,20.843463970502945
CZE,2000,33.898768330994685,18.591047700864564,44.98263242867466,1.3752541986493307,16.702166766276285,19.684283563136333
CZE,2001,32.5514508491346,18.96519925635299,40.75756278876299,1.6266157843380045,6.215691902652165,16.096990702232354
CZE,2002,32.91603731381617,19.202553671104273,46.62713324059072,1.6147823498079257,22.50574672662952,20.09902699069348
CZE,2003,35.471169096162605,19.7900622552783,68.80464219789162,3.75522150674979,23.21849530025236,17.466595689907024
CZE,2004,31.372477089482842,18.24450972396115,37.90052308438808,1.3161916453247593,9.198860615839408,13.673125480173349
CZE,2005,33.34398499490438,19.27795083540208,43.809211836747686,1.6868546590289752,14.691812209472936,15.259522113170178
CZE,2006,34.181865546036704,19.629990298418125,52.25696300368575,2.4199738510676543,24.761170138604644,20.255135308472738
CZE,2007,34.854722604231725,19.236358380291385,47.316165585177146,1.6638669583040624,29.965506529455368,19.381411301892257
CZE,2008,31.80341599460471,18.298926676902987,44.92098802447361,1.4915869932957606,12.770539879078926,16.584278969824403
CZE,2009,32.596020383321694,18.08673404749777,46.356295166996695,1.6087616128069182,15.159788897932344,15.617639729123415
CZE,2010,33.95702588950115,19.86368388334133,41.026695364524564,2.391435318442937,7.906801617596147,12.98381238413546
CZE,2011,32.57057805680406,18.78415055137178,48.41107891318238,1.4450331913858632,18.50569711594701,16.191858911183584
CZE,2012,34.93429942417489,19.406638469726275,50.96829801370058,2.458373899042778,17.705457342193604,17.386879259337334
CZE,2013,35.35295557183267,19.917069941903424,45.40954219652735,2.285471560865188,9.965053666319882,15.676208310413335
CZE,2014,32.92884175379898,18.95591427570514,40.88401212290586,0.989455398559305,19.491470622247338,22.88673301449954
CZE,2015,36.03604150385511,20.34626564444426,53.32144901097937,3.933806194012058,34.928146908396805,20.114664528317117
CZE,2016,32.99485537533511,18.933587484682587,52.01523508143137,1.583445765885041,16.585052268333676,17.72042614086313
CZE,2017,33.54830063366126,19.151153711348172,49.285956584351595,1.8807944997105563,12.334057651595757,15.959846989474714
CZE,2018,34.54242963411709,20.104691405812122,77.49107739343148,2.6880902516805985,37.943677610498156,24.308740621287445
DJI,2000,,30.673681259155273,,241.09136962890625,,16.090381622314453
DJI,2001,,30.323108673095703,363.56402587890625,249.3642120361328,,15.180378913879395
DJI,2002,,31.547592163085938,360.92431640625,251.14385986328125,,19.73295021057129
DJI,2003,,31.84440803527832,364.2660217285156,252.0814971923828,,18.344562530517578
DJI,2004,,30.478321075439453,364.1877746582031,253.90365600585938,,18.750852584838867
DJI,2005,,31.43628692626953,361.7652282714844,260.3116149902344,,21.701200485229492
DJI,2006,,31.549808502197266,363.258056640625,229.5668487548828,,14.41588020324707
DJI,2007,,31.442174911499023,361.1067810058594,248.97232055664062,,16.48503875732422
DJI,2008,,30.62274169921875,358.4614562988281,260.02215576171875,,18.778358459472656
DJI,2009,,31.81511878967285,364.8852233886719,257.5422058105469,,27.914270401000977
DJI,2010,,,,243.26039123535156,,
DJI,2011,,,,196.0989532470703,,
DNK,2000,30.294575199594952,17.24599957907169,13.27064986319312,0.07769919681025832,16.204241605444285,20.51914135082472
DNK,2001,30.4388310050376,18.50426924061281,17.63236330461747,0.19305074871726596,5.577474829053771,16.00798488258614
DNK,2002,30.518057507784675,18.94779535104964,25.39113470788178,0.3406781214659098,28.13516443631206,20.602292314153885
DNK,2003,30.97221802645941,18.989066257372414,28.722871331241176,0.5516497763592553,17.393588781594207,17.005906318131643
DNK,2004,28.91745213973512,18.018782911489296,14.79518761320229,0.1332611344117526,9.69974724932325,14.412362388256504
DNK,2005,30.425150198132588,17.640900122846983,20.066343897481183,0.08802491790110328,21.848360779110152,16.71344712706166
DNK,2006,31.803310196963853,18.93959302810665,32.604293878651376,0.6602047525798578,39.682860626475026,22.826128034187747
DNK,2007,30.787011025920517,17.927203121478207,16.728958509755465,0.08630180869527841,27.42347932790522,19.140620194153474
DNK,2008,30.590283764579457,17.402774188318986,20.61501905348007,0.09263533409538921,15.029177041403546,16.977576387668776
