iso3,country_name,year,pathogen,antibiotic,resistance_rate,TXx,TNx,SU,TR,WSDI,TN90p,gdp_per_capita,pop_density,sanitation,water
AUT,Austria,2000,Staphylococcus aureus,Meticillin (MRSA),17.80104712,33.92093834888419,19.06736420647449,57.98548074266359,3.696241950841914,18.2341788437794,19.813432167209346,53534.344,97.102875,99.99998,100.0
AUT,Austria,2001,Enterococcus faecium,Aminopenicillins,85.71428571,32.88618038387096,19.26686148994405,52.77737892287347,4.182728009751881,9.656977015976212,16.84259964402733,54032.152,97.457985,99.99999,100.0
AUT,Austria,2001,Escherichia coli,Carbapenems,0.0,32.88618038387096,19.26686148994405,52.77737892287347,4.182728009751881,9.656977015976212,16.84259964402733,54032.152,97.457985,99.99999,100.0
AUT,Austria,2001,Escherichia coli,Fluoroquinolones,7.03517587,32.88618038387096,19.26686148994405,52.77737892287347,4.182728009751881,9.656977015976212,16.84259964402733,54032.152,97.457985,99.99999,100.0
AUT,Austria,2001,Escherichia coli,Third-generation cephalosporins,0.0,32.88618038387096,19.26686148994405,52.77737892287347,4.182728009751881,9.656977015976212,16.84259964402733,54032.152,97.457985,99.99999,100.0
AUT,Austria,2001,Staphylococcus aureus,Meticillin (MRSA),7.55395683,32.88618038387096,19.26686148994405,52.77737892287347,4.182728009751881,9.656977015976212,16.84259964402733,54032.152,97.457985,99.99999,100.0
AUT,Austria,2002,Enterococcus faecium,Aminopenicillins,84.44444444,33.275747496125014,19.601387875772357,54.20511880097563,3.905865948909968,21.71502764252848,20.23236403764423,54565.08,97.93553,100.0,100.0
AUT,Austria,2002,Escherichia coli,Carbapenems,0.0,33.275747496125014,19.601387875772357,54.20511880097563,3.905865948909968,21.71502764252848,20.23236403764423,54565.08,97.93553,100.0,100.0
AUT,Austria,2002,Escherichia coli,Fluoroquinolones,10.16949152,33.275747496125014,19.601387875772357,54.20511880097563,3.905865948909968,21.71502764252848,20.23236403764423,54565.08,97.93553,100.0,100.0
AUT,Austria,2002,Escherichia coli,Third-generation cephalosporins,1.25786163,33.275747496125014,19.601387875772357,54.20511880097563,3.905865948909968,21.71502764252848,20.23236403764423,54565.08,97.93553,100.0,100.0
AUT,Austria,2002,Staphylococcus aureus,Meticillin (MRSA),12.08791208,33.275747496125014,19.601387875772357,54.20511880097563,3.905865948909968,21.71502764252848,20.23236403764423,54565.08,97.93553,100.0,100.0
AUT,Austria,2003,Enterococcus faecium,Aminopenicillins,84.61538461,36.06351462275674,20.445896974762885,82.37026868158968,9.26244652267408,31.591841319026138,18.99998707162428,54919.79,98.431946,99.99838,100.0
AUT,Austria,2003,Escherichia coli,Carbapenems,0.15082956,36.06351462275674,20.445896974762885,82.37026868158968,9.26244652267408,31.591841319026138,18.99998707162428,54919.79,98.431946,99.99838,100.0
AUT,Austria,2003,Escherichia coli,Fluoroquinolones,14.12487205,36.06351462275674,20.445896974762885,82.37026868158968,9.26244652267408,31.591841319026138,18.99998707162428,54919.79,98.431946,99.99838,100.0
AUT,Austria,2003,Escherichia coli,Third-generation cephalosporins,1.84237461,36.06351462275674,20.445896974762885,82.37026868158968,9.26244652267408,31.591841319026138,18.99998707162428,54919.79,98.431946,99.99838,100.0
AUT,Austria,2003,Staphylococcus aureus,Meticillin (MRSA),15.38461538,36.06351462275674,20.445896974762885,82.37026868158968,9.26244652267408,31.591841319026138,18.99998707162428,54919.79,98.431946,99.99838,100.0
AUT,Austria,2004,Enterococcus faecium,Aminopenicillins,84.84848484,31.982370220889557,18.78647445166252,49.94014592124282,3.8096433403975376,10.806673337498378,14.151773844426195,55980.23,99.04867,99.99654,100.0
AUT,Austria,2004,Escherichia coli,Carbapenems,0.23809523,31.982370220889557,18.78647445166252,49.94014592124282,3.8096433403975376,10.806673337498378,14.151773844426195,55980.23,99.04867,99.99654,100.0
AUT,Austria,2004,Escherichia coli,Fluoroquinolones,16.72060409,31.982370220889557,18.78647445166252,49.94014592124282,3.8096433403975376,10.806673337498378,14.151773844426195,55980.23,99.04867,99.99654,100.0
AUT,Austria,2004,Escherichia coli,Third-generation cephalosporins,2.53232758,31.982370220889557,18.78647445166252,49.94014592124282,3.8096433403975376,10.806673337498378,14.151773844426195,55980.23,99.04867,99.99654,100.0
AUT,Austria,2004,Staphylococcus aureus,Meticillin (MRSA),14.36619718,31.982370220889557,18.78647445166252,49.94014592124282,3.8096433403975376,10.806673337498378,14.151773844426195,55980.23,99.04867,99.99654,100.0
AUT,Austria,2005,Enterococcus faecium,Aminopenicillins,84.48275862,33.48187553428769,19.724124625099066,53.57185898339342,4.269596933490617,14.875017657859695,15.27963087081674,56890.28,99.723755,99.994705,100.0
AUT,Austria,2005,Escherichia coli,Carbapenems,0.2108222,33.48187553428769,19.724124625099066,53.57185898339342,4.269596933490617,14.875017657859695,15.27963087081674,56890.28,99.723755,99.994705,100.0
AUT,Austria,2005,Escherichia coli,Fluoroquinolones,19.37530502,33.48187553428769,19.724124625099066,53.57185898339342,4.269596933490617,14.875017657859695,15.27963087081674,56890.28,99.723755,99.994705,100.0
AUT,Austria,2005,Escherichia coli,Third-generation cephalosporins,4.20332355,33.48187553428769,19.724124625099066,53.57185898339342,4.269596933490617,14.875017657859695,15.27963087081674,56890.28,99.723755,99.994705,100.0
AUT,Austria,2005,Klebsiella pneumoniae,Carbapenems,0.0,33.48187553428769,19.724124625099066,53.57185898339342,4.269596933490617,14.875017657859695,15.27963087081674,56890.28,99.723755,99.994705,100.0
AUT,Austria,2005,Klebsiella pneumoniae,Fluoroquinolones,11.36363636,33.48187553428769,19.724124625099066,53.57185898339342,4.269596933490617,14.875017657859695,15.27963087081674,56890.28,99.723755,99.994705,100.0
AUT,Austria,2005,Klebsiella pneumoniae,Third-generation cephalosporins,5.68181818,33.48187553428769,19.724124625099066,53.57185898339342,4.269596933490617,14.875017657859695,15.27963087081674,56890.28,99.723755,99.994705,100.0
AUT,Austria,2005,Pseudomonas aeruginosa,Carbapenems,10.38961038,33.48187553428769,19.724124625099066,53.57185898339342,4.269596933490617,14.875017657859695,15.27963087081674,56890.28,99.723755,99.994705,100.0
AUT,Austria,2005,Staphylococcus aureus,Meticillin (MRSA),13.6548913,33.48187553428769,19.724124625099066,53.57185898339342,4.269596933490617,14.875017657859695,15.27963087081674,56890.28,99.723755,99.994705,100.0
AUT,Austria,2006,Enterococcus faecium,Aminopenicillins,88.8429752,34.070834659948055,19.89407873632983,60.88067815685245,5.275945597989587,24.467426428008554,20.10426429795117,58460.24,100.21693,99.9929,100.0
AUT,Austria,2006,Escherichia coli,Carbapenems,0.28392958,34.070834659948055,19.89407873632983,60.88067815685245,5.275945597989587,24.467426428008554,20.10426429795117,58460.24,100.21693,99.9929,100.0
AUT,Austria,2006,Escherichia coli,Fluoroquinolones,22.08688591,34.070834659948055,19.89407873632983,60.88067815685245,5.275945597989587,24.467426428008554,20.10426429795117,58460.24,100.21693,99.9929,100.0
AUT,Austria,2006,Escherichia coli,Third-generation cephalosporins,6.59651962,34.070834659948055,19.89407873632983,60.88067815685245,5.275945597989587,24.467426428008554,20.10426429795117,58460.24,100.21693,99.9929,100.0
AUT,Austria,2006,Klebsiella pneumoniae,Carbapenems,0.0,34.070834659948055,19.89407873632983,60.88067815685245,5.275945597989587,24.467426428008554,20.10426429795117,58460.24,100.21693,99.9929,100.0
AUT,Austria,2006,Klebsiella pneumoniae,Fluoroquinolones,8.10185185,34.070834659948055,19.89407873632983,60.88067815685245,5.275945597989587,24.467426428008554,20.10426429795117,58460.24,100.21693,99.9929,100.0
AUT,Austria,2006,Klebsiella pneumoniae,Third-generation cephalosporins,6.03248259,34.070834659948055,19.89407873632983,60.88067815685245,5.275945597989587,24.467426428008554,20.10426429795117,58460.24,100.21693,99.9929,100.0
AUT,Austria,2006,Pseudomonas aeruginosa,Carbapenems,14.86146095,34.070834659948055,19.89407873632983,60.88067815685245,5.275945597989587,24.467426428008554,20.10426429795117,58460.24,100.21693,99.9929,100.0
AUT,Austria,2006,Staphylococcus aureus,Meticillin (MRSA),9.65180207,34.070834659948055,19.89407873632983,60.88067815685245,5.275945597989587,24.467426428008554,20.10426429795117,58460.24,100.21693,99.9929,100.0
AUT,Austria,2007,Enterococcus faecium,Aminopenicillins,81.98529411,35.05744312437351,19.59677248397638,58.93105994833021,4.013525204605132,34.17943882455142,19.501880182785158,60470.91,100.54469,99.991104,100.0
AUT,Austria,2007,Escherichia coli,Carbapenems,0.19389238,35.05744312437351,19.59677248397638,58.93105994833021,4.013525204605132,34.17943882455142,19.501880182785158,60470.91,100.54469,99.991104,100.0
AUT,Austria,2007,Escherichia coli,Fluoroquinolones,25.68154879,35.05744312437351,19.59677248397638,58.93105994833021,4.013525204605132,34.17943882455142,19.501880182785158,60470.91,100.54469,99.991104,100.0
AUT,Austria,2007,Escherichia coli,Third-generation cephalosporins,8.87128712,35.05744312437351,19.59677248397638,58.93105994833021,4.013525204605132,34.17943882455142,19.501880182785158,60470.91,100.54469,99.991104,100.0
AUT,Austria,2007,Klebsiella pneumoniae,Carbapenems,0.0,35.05744312437351,19.59677248397638,58.93105994833021,4.013525204605132,34.17943882455142,19.501880182785158,60470.91,100.54469,99.991104,100.0
AUT,Austria,2007,Klebsiella pneumoniae,Fluoroquinolones,12.58426966,35.05744312437351,19.59677248397638,58.93105994833021,4.013525204605132,34.17943882455142,19.501880182785158,60470.91,100.54469,99.991104,100.0
AUT,Austria,2007,Klebsiella pneumoniae,Third-generation cephalosporins,8.18181818,35.05744312437351,19.59677248397638,58.93105994833021,4.013525204605132,34.17943882455142,19.501880182785158,60470.91,100.54469,99.991104,100.0
AUT,Austria,2007,Pseudomonas aeruginosa,Carbapenems,11.51960784,35.05744312437351,19.59677248397638,58.93105994833021,4.013525204605132,34.17943882455142,19.501880182785158,60470.91,100.54469,99.991104,100.0
AUT,Austria,2007,Staphylococcus aureus,Meticillin (MRSA),12.70791749,35.05744312437351,19.59677248397638,58.93105994833021,4.013525204605132,34.17943882455142,19.501880182785158,60470.91,100.54469,99.991104,100.0
AUT,Austria,2008,Enterococcus faecium,Aminopenicillins,90.77380952,32.086227137695666,18.869596512736305,55.73160111055602,4.311451208746143,14.685676265626032,16.8575114748044,61157.99,100.86343,99.98933,100.0
AUT,Austria,2008,Escherichia coli,Carbapenems,0.166044,32.086227137695666,18.869596512736305,55.73160111055602,4.311451208746143,14.685676265626032,16.8575114748044,61157.99,100.86343,99.98933,100.0
AUT,Austria,2008,Escherichia coli,Fluoroquinolones,22.92436974,32.086227137695666,18.869596512736305,55.73160111055602,4.311451208746143,14.685676265626032,16.8575114748044,61157.99,100.86343,99.98933,100.0
AUT,Austria,2008,Escherichia coli,Third-generation cephalosporins,7.41239892,32.086227137695666,18.869596512736305,55.73160111055602,4.311451208746143,14.685676265626032,16.8575114748044,61157.99,100.86343,99.98933,100.0
AUT,Austria,2008,Klebsiella pneumoniae,Carbapenems,0.0,32.086227137695666,18.869596512736305,55.73160111055602,4.311451208746143,14.685676265626032,16.8575114748044,61157.99,100.86343,99.98933,100.0
AUT,Austria,2008,Klebsiella pneumoniae,Fluoroquinolones,11.70395869,32.086227137695666,18.869596512736305,55.73160111055602,4.311451208746143,14.685676265626032,16.8575114748044,61157.99,100.86343,99.98933,100.0
AUT,Austria,2008,Klebsiella pneumoniae,Third-generation cephalosporins,7.94473229,32.086227137695666,18.869596512736305,55.73160111055602,4.311451208746143,14.685676265626032,16.8575114748044,61157.99,100.86343,99.98933,100.0
AUT,Austria,2008,Pseudomonas aeruginosa,Carbapenems,10.84812623,32.086227137695666,18.869596512736305,55.73160111055602,4.311451208746143,14.685676265626032,16.8575114748044,61157.99,100.86343,99.98933,100.0
AUT,Austria,2008,Staphylococcus aureus,Meticillin (MRSA),8.71172122,32.086227137695666,18.869596512736305,55.73160111055602,4.311451208746143,14.685676265626032,16.8575114748044,61157.99,100.86343,99.98933,100.0
AUT,Austria,2009,Enterococcus faecium,Aminopenicillins,87.94788273,33.126883850680684,18.711364210509927,60.27532021777305,4.587596110926286,16.96901437879418,16.460672910532374,58810.44,101.127884,99.98757,100.0
AUT,Austria,2009,Escherichia coli,Carbapenems,0.14251781,33.126883850680684,18.711364210509927,60.27532021777305,4.587596110926286,16.96901437879418,16.460672910532374,58810.44,101.127884,99.98757,100.0
AUT,Austria,2009,Escherichia coli,Fluoroquinolones,20.48929663,33.126883850680684,18.711364210509927,60.27532021777305,4.587596110926286,16.96901437879418,16.460672910532374,58810.44,101.127884,99.98757,100.0
AUT,Austria,2009,Escherichia coli,Third-generation cephalosporins,7.54716981,33.126883850680684,18.711364210509927,60.27532021777305,4.587596110926286,16.96901437879418,16.460672910532374,58810.44,101.127884,99.98757,100.0
AUT,Austria,2009,Klebsiella pneumoniae,Carbapenems,0.0,33.126883850680684,18.711364210509927,60.27532021777305,4.587596110926286,16.96901437879418,16.460672910532374,58810.44,101.127884,99.98757,100.0
AUT,Austria,2009,Klebsiella pneumoniae,Fluoroquinolones,8.4437086,33.126883850680684,18.711364210509927,60.27532021777305,4.587596110926286,16.96901437879418,16.460672910532374,58810.44,101.127884,99.98757,100.0
AUT,Austria,2009,Klebsiella pneumoniae,Third-generation cephalosporins,7.64227642,33.126883850680684,18.711364210509927,60.27532021777305,4.587596110926286,16.96901437879418,16.460672910532374,58810.44,101.127884,99.98757,100.0
AUT,Austria,2009,Pseudomonas aeruginosa,Carbapenems,8.77192982,33.126883850680684,18.711364210509927,60.27532021777305,4.587596110926286,16.96901437879418,16.460672910532374,58810.44,101.127884,99.98757,100.0
AUT,Austria,2009,Staphylococcus aureus,Meticillin (MRSA),6.21046578,33.126883850680684,18.711364210509927,60.27532021777305,4.587596110926286,16.96901437879418,16.460672910532374,58810.44,101.127884,99.98757,100.0
AUT,Austria,2010,Enterococcus faecium,Aminopenicillins,92.37288135,33.727952991411826,20.107364330597274,50.46616210429252,5.008015260028723,9.511416233750204,13.60894266539882,59730.55,101.37042,99.98583,100.0
AUT,Austria,2010,Escherichia coli,Carbapenems,0.04056795,33.727952991411826,20.107364330597274,50.46616210429252,5.008015260028723,9.511416233750204,13.60894266539882,59730.55,101.37042,99.98583,100.0
AUT,Austria,2010,Escherichia coli,Fluoroquinolones,20.88888888,33.727952991411826,20.107364330597274,50.46616210429252,5.008015260028723,9.511416233750204,13.60894266539882,59730.55,101.37042,99.98583,100.0
AUT,Austria,2010,Escherichia coli,Third-generation cephalosporins,7.25530458,33.727952991411826,20.107364330597274,50.46616210429252,5.008015260028723,9.511416233750204,13.60894266539882,59730.55,101.37042,99.98583,100.0
AUT,Austria,2010,Klebsiella pneumoniae,Carbapenems,0.58939096,33.727952991411826,20.107364330597274,50.46616210429252,5.008015260028723,9.511416233750204,13.60894266539882,59730.55,101.37042,99.98583,100.0
AUT,Austria,2010,Klebsiella pneumoniae,Fluoroquinolones,18.19444444,33.727952991411826,20.107364330597274,50.46616210429252,5.008015260028723,9.511416233750204,13.60894266539882,59730.55,101.37042,99.98583,100.0
AUT,Austria,2010,Klebsiella pneumoniae,Third-generation cephalosporins,12.63888888,33.727952991411826,20.107364330597274,50.46616210429252,5.008015260028723,9.511416233750204,13.60894266539882,59730.55,101.37042,99.98583,100.0
AUT,Austria,2010,Pseudomonas aeruginosa,Carbapenems,14.37632135,33.727952991411826,20.107364330597274,50.46616210429252,5.008015260028723,9.511416233750204,13.60894266539882,59730.55,101.37042,99.98583,100.0
AUT,Austria,2010,Staphylococcus aureus,Meticillin (MRSA),7.44622173,33.727952991411826,20.107364330597274,50.46616210429252,5.008015260028723,9.511416233750204,13.60894266539882,59730.55,101.37042,99.98583,100.0
AUT,Austria,2011,Enterococcus faecium,Aminopenicillins,90.4347826,33.60366612271439,19.348376174500316,63.26423210464434,4.135286112509225,24.70215398078981,16.401901357476525,61272.258,101.711975,99.984116,100.0
AUT,Austria,2011,Escherichia coli,Carbapenems,0.03687315,33.60366612271439,19.348376174500316,63.26423210464434,4.135286112509225,24.70215398078981,16.401901357476525,61272.258,101.711975,99.984116,100.0
AUT,Austria,2011,Escherichia coli,Fluoroquinolones,22.26438962,33.60366612271439,19.348376174500316,63.26423210464434,4.135286112509225,24.70215398078981,16.401901357476525,61272.258,101.711975,99.984116,100.0
AUT,Austria,2011,Escherichia coli,Third-generation cephalosporins,9.14556962,33.60366612271439,19.348376174500316,63.26423210464434,4.135286112509225,24.70215398078981,16.401901357476525,61272.258,101.711975,99.984116,100.0
AUT,Austria,2011,Klebsiella pneumoniae,Carbapenems,0.16393442,33.60366612271439,19.348376174500316,63.26423210464434,4.135286112509225,24.70215398078981,16.401901357476525,61272.258,101.711975,99.984116,100.0
AUT,Austria,2011,Klebsiella pneumoniae,Fluoroquinolones,16.5621079,33.60366612271439,19.348376174500316,63.26423210464434,4.135286112509225,24.70215398078981,16.401901357476525,61272.258,101.711975,99.984116,100.0
AUT,Austria,2011,Klebsiella pneumoniae,Third-generation cephalosporins,13.33333333,33.60366612271439,19.348376174500316,63.26423210464434,4.135286112509225,24.70215398078981,16.401901357476525,61272.258,101.711975,99.984116,100.0
AUT,Austria,2011,Pseudomonas aeruginosa,Carbapenems,13.56877323,33.60366612271439,19.348376174500316,63.26423210464434,4.135286112509225,24.70215398078981,16.401901357476525,61272.258,101.711975,99.984116,100.0
AUT,Austria,2011,Staphylococcus aureus,Meticillin (MRSA),7.22278738,33.60366612271439,19.348376174500316,63.26423210464434,4.135286112509225,24.70215398078981,16.401901357476525,61272.258,101.711975,99.984116,100.0
AUT,Austria,2012,Enterococcus faecium,Aminopenicillins,90.59829059,35.10389072894364,19.893161594130262,63.99746933419133,6.390528085391733,24.639504777508492,18.16123960961665,61376.723,102.17643,99.982315,100.0
AUT,Austria,2012,Escherichia coli,Carbapenems,0.05988023,35.10389072894364,19.893161594130262,63.99746933419133,6.390528085391733,24.639504777508492,18.16123960961665,61376.723,102.17643,99.982315,100.0
AUT,Austria,2012,Escherichia coli,Fluoroquinolones,20.55401662,35.10389072894364,19.893161594130262,63.99746933419133,6.390528085391733,24.639504777508492,18.16123960961665,61376.723,102.17643,99.982315,100.0
AUT,Austria,2012,Escherichia coli,Third-generation cephalosporins,8.6522911,35.10389072894364,19.893161594130262,63.99746933419133,6.390528085391733,24.639504777508492,18.16123960961665,61376.723,102.17643,99.982315,100.0
AUT,Austria,2012,Klebsiella pneumoniae,Carbapenems,0.81300813,35.10389072894364,19.893161594130262,63.99746933419133,6.390528085391733,24.639504777508492,18.16123960961665,61376.723,102.17643,99.982315,100.0
AUT,Austria,2012,Klebsiella pneumoniae,Fluoroquinolones,15.4402895,35.10389072894364,19.893161594130262,63.99746933419133,6.390528085391733,24.639504777508492,18.16123960961665,61376.723,102.17643,99.982315,100.0
AUT,Austria,2012,Klebsiella pneumoniae,Third-generation cephalosporins,11.75785797,35.10389072894364,19.893161594130262,63.99746933419133,6.390528085391733,24.639504777508492,18.16123960961665,61376.723,102.17643,99.982315,100.0
AUT,Austria,2012,Pseudomonas aeruginosa,Carbapenems,14.59074733,35.10389072894364,19.893161594130262,63.99746933419133,6.390528085391733,24.639504777508492,18.16123960961665,61376.723,102.17643,99.982315,100.0
AUT,Austria,2012,Staphylococcus aureus,Meticillin (MRSA),8.04066543,35.10389072894364,19.893161594130262,63.99746933419133,6.390528085391733,24.639504777508492,18.16123960961665,61376.723,102.17643,99.982315,100.0
AUT,Austria,2013,Acinetobacter spp.,Carbapenems,7.84313725,35.799407578166935,20.14857744480279,56.16374881997551,4.810384864648354,13.691835394466285,16.066052746524225,60863.055,102.78007,99.98045,100.0
AUT,Austria,2013,Enterococcus faecium,Aminopenicillins,92.13759213,35.799407578166935,20.14857744480279,56.16374881997551,4.810384864648354,13.691835394466285,16.066052746524225,60863.055,102.78007,99.98045,100.0
AUT,Austria,2013,Escherichia coli,Carbapenems,0.02349072,35.799407578166935,20.14857744480279,56.16374881997551,4.810384864648354,13.691835394466285,16.066052746524225,60863.055,102.78007,99.98045,100.0
AUT,Austria,2013,Escherichia coli,Fluoroquinolones,21.96774947,35.799407578166935,20.14857744480279,56.16374881997551,4.810384864648354,13.691835394466285,16.066052746524225,60863.055,102.78007,99.98045,100.0
AUT,Austria,2013,Escherichia coli,Third-generation cephalosporins,9.84917733,35.799407578166935,20.14857744480279,56.16374881997551,4.810384864648354,13.691835394466285,16.066052746524225,60863.055,102.78007,99.98045,100.0
AUT,Austria,2013,Klebsiella pneumoniae,Carbapenems,1.2087912,35.799407578166935,20.14857744480279,56.16374881997551,4.810384864648354,13.691835394466285,16.066052746524225,60863.055,102.78007,99.98045,100.0
AUT,Austria,2013,Klebsiella pneumoniae,Fluoroquinolones,15.78378378,35.799407578166935,20.14857744480279,56.16374881997551,4.810384864648354,13.691835394466285,16.066052746524225,60863.055,102.78007,99.98045,100.0
AUT,Austria,2013,Klebsiella pneumoniae,Third-generation cephalosporins,10.73326248,35.799407578166935,20.14857744480279,56.16374881997551,4.810384864648354,13.691835394466285,16.066052746524225,60863.055,102.78007,99.98045,100.0
AUT,Austria,2013,Pseudomonas aeruginosa,Carbapenems,12.33766233,35.799407578166935,20.14857744480279,56.16374881997551,4.810384864648354,13.691835394466285,16.066052746524225,60863.055,102.78007,99.98045,100.0
AUT,Austria,2013,Staphylococcus aureus,Meticillin (MRSA),9.11602209,35.799407578166935,20.14857744480279,56.16374881997551,4.810384864648354,13.691835394466285,16.066052746524225,60863.055,102.78007,99.98045,100.0
AUT,Austria,2014,Acinetobacter spp.,Carbapenems,6.41025641,32.901202041569924,18.99681888605842,48.68476850284875,2.400969144436133,20.350798822420305,22.72770306840817,60845.66,103.58473,99.978584,100.0
AUT,Austria,2014,Enterococcus faecium,Aminopenicillins,93.25842696,32.901202041569924,18.99681888605842,48.68476850284875,2.400969144436133,20.350798822420305,22.72770306840817,60845.66,103.58473,99.978584,100.0
AUT,Austria,2014,Escherichia coli,Carbapenems,0.02173913,32.901202041569924,18.99681888605842,48.68476850284875,2.400969144436133,20.350798822420305,22.72770306840817,60845.66,103.58473,99.978584,100.0
AUT,Austria,2014,Escherichia coli,Fluoroquinolones,19.81904351,32.901202041569924,18.99681888605842,48.68476850284875,2.400969144436133,20.350798822420305,22.72770306840817,60845.66,103.58473,99.978584,100.0
AUT,Austria,2014,Escherichia coli,Third-generation cephalosporins,9.3690652,32.901202041569924,18.99681888605842,48.68476850284875,2.400969144436133,20.350798822420305,22.72770306840817,60845.66,103.58473,99.978584,100.0
AUT,Austria,2014,Klebsiella pneumoniae,Carbapenems,0.61791967,32.901202041569924,18.99681888605842,48.68476850284875,2.400969144436133,20.350798822420305,22.72770306840817,60845.66,103.58473,99.978584,100.0
AUT,Austria,2014,Klebsiella pneumoniae,Fluoroquinolones,10.40164778,32.901202041569924,18.99681888605842,48.68476850284875,2.400969144436133,20.350798822420305,22.72770306840817,60845.66,103.58473,99.978584,100.0
AUT,Austria,2014,Klebsiella pneumoniae,Third-generation cephalosporins,8.23293172,32.901202041569924,18.99681888605842,48.68476850284875,2.400969144436133,20.350798822420305,22.72770306840817,60845.66,103.58473,99.978584,100.0
AUT,Austria,2014,Pseudomonas aeruginosa,Carbapenems,12.73584905,32.901202041569924,18.99681888605842,48.68476850284875,2.400969144436133,20.350798822420305,22.72770306840817,60845.66,103.58473,99.978584,100.0
AUT,Austria,2014,Staphylococcus aureus,Meticillin (MRSA),7.73293096,32.901202041569924,18.99681888605842,48.68476850284875,2.400969144436133,20.350798822420305,22.72770306840817,60845.66,103.58473,99.978584,100.0
AUT,Austria,2015,Acinetobacter spp.,Carbapenems,9.375,35.805500935200904,20.753401199762504,64.50283645986472,7.689554797139358,39.52368922139515,20.52250288715359,60951.688,104.75081,99.97671,100.0
AUT,Austria,2015,Enterococcus faecium,Aminopenicillins,91.47982062,35.805500935200904,20.753401199762504,64.50283645986472,7.689554797139358,39.52368922139515,20.52250288715359,60951.688,104.75081,99.97671,100.0
AUT,Austria,2015,Escherichia coli,Carbapenems,0.0210084,35.805500935200904,20.753401199762504,64.50283645986472,7.689554797139358,39.52368922139515,20.52250288715359,60951.688,104.75081,99.97671,100.0
AUT,Austria,2015,Escherichia coli,Fluoroquinolones,20.02911813,35.805500935200904,20.753401199762504,64.50283645986472,7.689554797139358,39.52368922139515,20.52250288715359,60951.688,104.75081,99.97671,100.0
AUT,Austria,2015,Escherichia coli,Third-generation cephalosporins,9.67346938,35.805500935200904,20.753401199762504,64.50283645986472,7.689554797139358,39.52368922139515,20.52250288715359,60951.688,104.75081,99.97671,100.0
AUT,Austria,2015,Klebsiella pneumoniae,Carbapenems,0.78277886,35.805500935200904,20.753401199762504,64.50283645986472,7.689554797139358,39.52368922139515,20.52250288715359,60951.688,104.75081,99.97671,100.0
AUT,Austria,2015,Klebsiella pneumoniae,Fluoroquinolones,11.66180758,35.805500935200904,20.753401199762504,64.50283645986472,7.689554797139358,39.52368922139515,20.52250288715359,60951.688,104.75081,99.97671,100.0
AUT,Austria,2015,Klebsiella pneumoniae,Third-generation cephalosporins,8.38095238,35.805500935200904,20.753401199762504,64.50283645986472,7.689554797139358,39.52368922139515,20.52250288715359,60951.688,104.75081,99.97671,100.0
AUT,Austria,2015,Pseudomonas aeruginosa,Carbapenems,12.20588235,35.805500935200904,20.753401199762504,64.50283645986472,7.689554797139358,39.52368922139515,20.52250288715359,60951.688,104.75081,99.97671,100.0
AUT,Austria,2015,Staphylococcus aureus,Meticillin (MRSA),7.43267504,35.805500935200904,20.753401199762504,64.50283645986472,7.689554797139358,39.52368922139515,20.52250288715359,60951.688,104.75081,99.97671,100.0
AUT,Austria,2016,Acinetobacter spp.,Carbapenems,12.34567901,32.79417329555572,19.313543223429697,61.75394592397648,3.8434307119007354,17.63183219591041,17.94165397752067,61572.71,105.88851,99.974815,100.0
AUT,Austria,2016,Enterococcus faecium,Aminopenicillins,91.24236252,32.79417329555572,19.313543223429697,61.75394592397648,3.8434307119007354,17.63183219591041,17.94165397752067,61572.71,105.88851,99.974815,100.0
AUT,Austria,2016,Escherichia coli,Carbapenems,0.01947798,32.79417329555572,19.313543223429697,61.75394592397648,3.8434307119007354,17.63183219591041,17.94165397752067,61572.71,105.88851,99.974815,100.0
AUT,Austria,2016,Escherichia coli,Fluoroquinolones,19.83705949,32.79417329555572,19.313543223429697,61.75394592397648,3.8434307119007354,17.63183219591041,17.94165397752067,61572.71,105.88851,99.974815,100.0
AUT,Austria,2016,Escherichia coli,Third-generation cephalosporins,10.00569584,32.79417329555572,19.313543223429697,61.75394592397648,3.8434307119007354,17.63183219591041,17.94165397752067,61572.71,105.88851,99.974815,100.0
AUT,Austria,2016,Klebsiella pneumoniae,Carbapenems,0.66777963,32.79417329555572,19.313543223429697,61.75394592397648,3.8434307119007354,17.63183219591041,17.94165397752067,61572.71,105.88851,99.974815,100.0
AUT,Austria,2016,Klebsiella pneumoniae,Fluoroquinolones,9.79133226,32.79417329555572,19.313543223429697,61.75394592397648,3.8434307119007354,17.63183219591041,17.94165397752067,61572.71,105.88851,99.974815,100.0
AUT,Austria,2016,Klebsiella pneumoniae,Third-generation cephalosporins,9.55823293,32.79417329555572,19.313543223429697,61.75394592397648,3.8434307119007354,17.63183219591041,17.94165397752067,61572.71,105.88851,99.974815,100.0
AUT,Austria,2016,Pseudomonas aeruginosa,Carbapenems,12.93103448,32.79417329555572,19.313543223429697,61.75394592397648,3.8434307119007354,17.63183219591041,17.94165397752067,61572.71,105.88851,99.974815,100.0
AUT,Austria,2016,Staphylococcus aureus,Meticillin (MRSA),7.20602685,32.79417329555572,19.313543223429697,61.75394592397648,3.8434307119007354,17.63183219591041,17.94165397752067,61572.71,105.88851,99.974815,100.0
