"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","DE","Germany",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","DK","Denmark",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","EE","Estonia",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","EL","Greece",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","ES","Spain",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","FI","Finland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","FR","France",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","HU","Hungary",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","IE","Ireland",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","IS","Iceland",1.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","IT","Italy",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","LT","Lithuania",0.000000000,""
"Antimicrobial resistance","Escherichia coli|Carbapenems","I - 'susceptible, increased exposure' isolates ","N","2009","LU","Luxembourg",0.000000000,""
