"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2002","IE","Ireland",2.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2002","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2002","IT","Italy",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2002","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2002","MT","Malta",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2002","NL","Netherlands",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2002","NO","Norway",9.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2002","PL","Poland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2002","PT","Portugal",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2002","RO","Romania",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2002","SE","Sweden",3.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2002","SI","Slovenia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2002","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","AT","Austria",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","DE","Germany",7.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","EE","Estonia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","EL","Greece",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","ES","Spain",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","FI","Finland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","FR","France",3.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","HR","Croatia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","HU","Hungary",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","IE","Ireland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","IT","Italy",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","MT","Malta",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","NL","Netherlands",3.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","NO","Norway",3.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","PL","Poland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","PT","Portugal",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","RO","Romania",1.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","SE","Sweden",3.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","SI","Slovenia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2003","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","AT","Austria",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","DE","Germany",9.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","EE","Estonia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","EL","Greece",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","ES","Spain",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","FI","Finland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","FR","France",14.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","HR","Croatia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","HU","Hungary",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","IE","Ireland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","IT","Italy",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","MT","Malta",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","NL","Netherlands",3.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","NO","Norway",2.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","PL","Poland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","PT","Portugal",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","RO","Romania",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","SE","Sweden",1.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","SI","Slovenia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2004","SK","Slovakia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","AT","Austria",1.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","BE","Belgium",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","BG","Bulgaria",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","CY","Cyprus",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","CZ","Czechia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","DE","Germany",13.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","EE","Estonia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","EL","Greece",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","ES","Spain",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","FI","Finland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","FR","France",12.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","HR","Croatia",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","HU","Hungary",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","IE","Ireland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","IS","Iceland",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","IT","Italy",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","LU","Luxembourg",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","MT","Malta",0.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","NL","Netherlands",9.000000000,""
"Antimicrobial resistance","Enterococcus faecium|Aminopenicillins","I - 'susceptible, increased exposure' isolates ","N","2005","NO","Norway",6.000000000,""
